pin,address,housenumber,streetname,city,state,zip,units_res,land_class,building_class,owner_id,lat,lng
13084030200000,,,,,,60630,,204,204,,41.97433997085377,-87.77422209528072
13092030040000,,,,,,60630,,211,211,,41.981877882365545,-87.75314340461976
13092070120000,,,,,,60630,,205,205,,41.980304554210555,-87.74974619085619
13092160170000,,,,,,60630,,204,204,,41.9779348420373,-87.7574930461041
13092200040000,,,,,,60630,,203,203,,41.97667417197878,-87.75745826092592
13092250070000,,,,,,60630,,203,203,,41.97760928910541,-87.75127984071631
13093300261002,,,,,,60630,,299,299,,41.9679258848403,-87.76200842080678
13094040110000,,,,,,60630,,203,203,,41.97418220328746,-87.74886566028908
13112100170000,,,,,,60625,,203,203,,41.9797820948173,-87.71086137337883
13112190210000,,,,,,60625,,203,203,,41.976809714054696,-87.7151353070324
14211010341479,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
13123170181004,,,,,,60625,,299,299,,41.97187219365879,-87.70214915807773
13132010311017,,,,,,60625,,299,299,,41.96701343998115,-87.6980008440921
13132080060000,,,,,,60625,,225,225,,41.96826383845488,-87.69958431895631
13024220300000,,,,,,60659,,211,211,,41.98563651802576,-87.7117435950109
13024240311001,,,,,,60659,,299,299,,41.985129007476324,-87.71041183933418
13031000420000,,,,,,60646,,295,295,,41.995683355974045,-87.74799329825125
13031330350000,,,,,,60646,,204,204,,41.99524808302988,-87.73895184495807
13032030290000,,,,,,60646,,203,203,,41.99629417755333,-87.73532813497809
13033160560000,,,,,,60646,,206,206,,41.98480191397907,-87.74676822267101
13042280780000,,,,,,60646,,295,295,,41.995024896285045,-87.74872491557623
13051140400000,,,,,,60646,,203,203,,41.99231893094571,-87.78071427439708
13053130710000,,,,,,60646,,204,204,,41.98817715010813,-87.78126390278729
13072250140000,,,,,,60656,,203,203,,41.97745278940552,-87.79303363638667
13073070420000,,,,,,60656,,203,203,,41.97473615115056,-87.80034968782469
13083090310000,,,,,,,,100,100,,41.97448990365169,-87.7836581557961
13083130191016,,,,,,60630,,299,299,,41.97293420004302,-87.77870346487362
13083210110000,,,,,,60630,,203,203,,41.97105921521394,-87.78155867477575
13083230160000,,,,,,60630,,203,203,,41.97069725139014,-87.77914527365252
13173160330000,,,,,,60634,,203,203,,41.95557976547735,-87.77721459537476
13174100330000,,,,,,60634,,203,203,,41.95745412105726,-87.77360940047028
13174270220000,,,,,,60634,,203,203,,41.95409931983419,-87.76860824133861
13183070120000,,,,,,60706,,241,241,,41.96047381701053,-87.7985498371204
13184060080000,,,,,,60706,,278,278,,41.9617229190398,-87.78982756271017
13193170360000,,,,,,60634,,203,203,,41.94052850798521,-87.80594935917587
13194130230000,,,,,,60634,,203,203,,41.9428629410875,-87.78901021575703
13194330020000,,,,,,60634,,203,203,,41.9398872094553,-87.78819908369383
13201030020000,,,,,,60634,,203,203,,41.95179038582158,-87.78130566700369
13201090160000,,,,,,60634,,205,205,,41.9499568091387,-87.78526777175222
13201180200000,,,,,,60634,,204,204,,41.94818451848865,-87.78165642695555
10201190290000,,,,,,60053,,202,202,,42.03697080951999,-87.77682245192456
13202090110000,,,,,,60634,,202,202,,41.951000436481834,-87.77282455244863
13202160390000,,,,,,60634,,203,203,,41.94877645134076,-87.77568839955225
13202220380000,,,,,,60634,,203,203,,41.94791904568578,-87.77100498165608
13203290420000,,,,,,60634,,592,592,,41.93862619959353,-87.78270154991048
13211080370000,,,,,,60641,,211,211,,41.950714377920235,-87.76501443032133
13211200150000,,,,,,60641,,203,203,,41.94837961900977,-87.76494385470139
09174060311004,,,,,,60016,,299,299,,42.044744961941355,-87.89107300980886
09174060311013,,,,,,60016,,299,299,,42.044744961941355,-87.89107300980886
08152100260000,,,,,,60056,,204,204,,42.04537092568433,-87.96607114237632
08244000080000,,,,,,60018,,234,234,,42.02999932857558,-87.92696434970799
08244130100000,,,,,,60018,,234,234,,42.02483423866086,-87.9278206388461
14211010341538,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
08282220210000,,,,,,60007,,203,203,,42.01616032728563,-87.98223500414198
08284130050000,,,,,,60007,,203,203,,42.01011325652605,-87.98434314230764
08284130080000,,,,,,60007,,203,203,,42.01000390650656,-87.9835878370168
08294000260000,,,,,,60007,,278,278,,42.01256609009544,-88.00743842165504
08294140230000,,,,,,60007,,203,203,,42.00792033971616,-88.00415547238974
08314070201005,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08314070201022,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08314070201032,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08314070201044,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
10201220220000,,,,,,60053,,202,202,,42.03494418178909,-87.77682510077354
08314070201049,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08314070201070,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08314070201079,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08314070201102,,,,,,60007,,299,299,,41.99585734798012,-88.02319218857396
08331110090000,,,,,,60007,,204,204,,42.00456056801199,-87.99843085254435
08332070040000,,,,,,60007,,203,203,,42.00602911507804,-87.98057239370723
08353020100000,,,,,,60007,,663,663,,41.997729199766056,-87.95179452737109
09073070050000,,,,,,60016,,202,202,,42.053726266091296,-87.91780049123498
09073100340000,,,,,,60016,,295,295,,42.05585764524702,-87.91863802702223
14211010341540,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
09074220030000,,,,,,60016,,241,241,,42.05357631446562,-87.90476262183425
09081030150000,,,,,,60016,,211,211,,42.05879825954588,-87.90380007957309
07362140160000,,,,,,60007,,207,207,,42.003855837416566,-88.03401901810108
07364080350000,,,,,,60007,,278,278,,41.99303579911099,-88.03490540979631
07364090550000,,,,,,,,207,207,,41.9953144358976,-88.0324147901891
07364130140000,,,,,,60007,,234,234,,41.99761214820885,-88.03309530101632
08084020260000,,,,,,60008,,663,663,,42.054438246918984,-88.00897908822239
08092290100000,,,,,,60005,,234,234,,42.059444478526025,-87.98077733386626
08104050010000,,,,,,60056,,203,203,,42.05685385597311,-87.96090542793968
10202070230000,,,,,,60053,,203,203,,42.03937744257822,-87.76981302893859
08114260010000,,,,,,60056,,204,204,,42.05344926301124,-87.94693713772408
08141210120000,,,,,,60056,,234,234,,42.04824378571822,-87.95355242607825
08143080020000,,,,,,60056,,278,278,,42.042261966654145,-87.95669786346005
08144010801048,,,,,,60056,,299,299,,42.04401297288629,-87.9433661225431
08144010801064,,,,,,60056,,299,299,,42.04401297288629,-87.9433661225431
08144010801083,,,,,,60056,,299,299,,42.04401297288629,-87.9433661225431
08144010801104,,,,,,60056,,299,299,,42.04401297288629,-87.9433661225431
08144010801115,,,,,,60056,,299,299,,42.04401297288629,-87.9433661225431
09274130160000,,,,,,60068,,204,204,,42.014542461307556,-87.84762636950165
08144010871012,,,,,,60056,,299,299,,42.04109189000134,-87.94527908187838
08144010871015,,,,,,60056,,299,299,,42.04109189000134,-87.94527908187838
08144010871020,,,,,,60056,,299,299,,42.04109189000134,-87.94527908187838
08144010871023,,,,,,60056,,299,299,,42.04109189000134,-87.94527908187838
08144010871024,,,,,,60056,,299,299,,42.04109189000134,-87.94527908187838
08144010871031,,,,,,60056,,299,299,,42.04109189000134,-87.94527908187838
09272030830000,,,,,,60068,,204,204,,42.024620266626805,-87.84725744076579
09272110270000,,,,,,60068,,204,204,,42.02140360336172,-87.8471142270537
09281030470000,,,,,,60018,,203,203,,42.02290203136523,-87.88044862085364
09281170130000,,,,,,60018,,210,210,,42.0203544980427,-87.8816778127393
09281200490000,,,,,,60018,,EX,EX,,42.01815117903439,-87.88197940491014
09283070658001,,,,,,60018,,EX,EX,,42.012798518942525,-87.87833714766319
09321040100000,,,,,,,,EX,EX,,42.0040843312441,-87.8947624360727
09331100410000,,,,,,60018,,203,203,,42.00334736172504,-87.88215364886115
09333090040000,,,,,,,,EX,EX,,41.998022361769394,-87.88206397886941
09351020380000,,,,,,60068,,203,203,,42.0095383642374,-87.84107534850773
09351090030000,,,,,,60068,,278,278,,42.00963993652454,-87.83694779111896
10134270100000,,,,,,60201,,203,203,,42.04221590762131,-87.69408718721778
09353060490000,,,,,,60068,,204,204,,42.00198646672736,-87.83637852357393
09353170140000,,,,,,60068,,203,203,,41.99968269996356,-87.84237913495794
09361052220000,,,,,,60631,,203,203,,42.00938009712207,-87.81722271004813
09362240140000,,,,,,60631,,204,204,,42.00433687775549,-87.81608175318867
09363110090000,,,,,,60631,,206,206,,42.001446472195056,-87.82094470099634
09364090230000,,,,,,60631,,278,278,,42.002445488249236,-87.81380587272456
10123140240000,,,,,,60201,,203,203,,42.05838494858448,-87.69903527277023
10131150170000,,,,,,60201,,205,205,,42.050882323017156,-87.70447222015244
10131160200000,,,,,,60201,,278,278,,42.05066551995849,-87.70326085288784
10134220110000,,,,,,60201,,202,202,,42.0431229361688,-87.69467583740165
10211200040000,,,,,,60077,,203,203,,42.036997847253105,-87.76131651460183
10141130440000,,,,,,60203,,205,205,,42.05317185349848,-87.72116785611894
10141240040000,,,,,,,,EX,EX,,42.049528587809235,-87.71884424244426
10142240051015,,,,,,,,299,299,,42.04876393569394,-87.71451446045201
10143000640000,,,,,,60076,,241,241,,42.0464596718291,-87.72704888907619
10144180420000,,,,,,,,203,203,,42.043529084571645,-87.71290131041907
10144190390000,,,,,,60203,,203,203,,42.04406225939256,-87.71131102600681
10151260331003,,,,,,60076,,299,299,,42.04837572156754,-87.74297532521175
10152250180000,,,,,,60076,,203,203,,42.04953117955376,-87.73399127001277
10154160440000,,,,,,60076,,203,203,,42.0456650271307,-87.72803928625954
10161150140000,,,,,,60077,,203,203,,42.05056996426374,-87.76356544509154
10162040201061,,,,,,60077,,299,299,,42.0543555184398,-87.74946637795851
10162040201064,,,,,,60077,,299,299,,42.0543555184398,-87.74946637795851
10162100540000,,,,,,60077,,203,203,,42.05229128092439,-87.75327395339833
10163250290000,,,,,,60053,,204,204,,42.041609115888384,-87.76573084800867
10164090130000,,,,,,60077,,203,203,,42.045097422435894,-87.75571881971646
10174020490000,,,,,,60053,,202,202,,42.04686649501453,-87.77289711994261
10174070440000,,,,,,60053,,203,203,,42.04789612346276,-87.76725234658018
10174300140000,,,,,,60053,,203,203,,42.04144483748052,-87.76868812155796
10182040330000,,,,,,60053,,205,205,,42.05108397268352,-87.79107351597132
10213020400000,,,,,,60077,,203,203,,42.0329726213205,-87.76046763099016
10182140080000,,,,,,60053,,203,203,,42.054464689583156,-87.78744798542924
10182150010000,,,,,,60053,,EX,EX,,42.053865613067536,-87.78984275339452
10184020500000,,,,,,60053,,234,234,,42.04200247216703,-87.79527209010296
10191260690000,,,,,,60714,,295,295,,42.03892853630187,-87.80235572742222
10201060340000,,,,,,60053,,590,590,,42.04034822390609,-87.77894999933287
10201220920000,,,,,,60053,,204,204,,42.034498245609505,-87.77770492645148
10202100250000,,,,,,60053,,203,203,,42.03883926716784,-87.7753973788464
10204170150000,,,,,,60053,,203,203,,42.02942072688386,-87.77141304107413
10212240410000,,,,,,60077,,203,203,,42.03384539858851,-87.75495609165718
12253210110000,,,,,,60707,,202,202,,41.925973893865276,-87.82307015021165
10214050771009,,,,,,60077,,299,299,,42.03145096601363,-87.75506615542155
10214050771050,,,,,,60077,,299,299,,42.03145096601363,-87.75506615542155
10214050771074,,,,,,60077,,299,299,,42.03145096601363,-87.75506615542155
10214050771093,,,,,,60077,,299,299,,42.03145096601363,-87.75506615542155
10214050771110,,,,,,60077,,299,299,,42.03145096601363,-87.75506615542155
10214050771113,,,,,,60077,,299,299,,42.03145096601363,-87.75506615542155
10224130100000,,,,,,60076,,205,205,,42.03064212302869,-87.73133527858106
10232060210000,,,,,,60076,,590,590,,42.02644068308463,-87.70918316760938
10232120460000,,,,,,60076,,203,203,,42.03753754787029,-87.7131611928964
10233040420000,,,,,,60076,,203,203,,42.03246410927775,-87.72283042278289
10233170090000,,,,,,60076,,203,203,,42.02919047528928,-87.72774052398137
10241190120000,,,,,,60202,,203,203,,42.03436822402708,-87.70728093227186
10242100190000,,,,,,60202,,212,212,,42.038696501408864,-87.69497335491313
10243040420000,,,,,,60202,,211,211,,42.032581522193006,-87.69978213792679
10243120450000,,,,,,60202,,205,205,,42.029964017110395,-87.70033002037695
10244030381006,,,,,,60202,,299,299,,42.033675603881605,-87.69072141500635
10244170130000,,,,,,60202,,203,203,,42.02932785358176,-87.69651043637323
10244200350000,,,,,,60202,,203,203,,42.028913111087284,-87.69907240641827
10252230811002,,,,,,60202,,299,299,,42.02121825241701,-87.69243728068267
10253000300000,,,,,,60645,,207,207,,42.018513903342615,-87.70742274370869
10253060400000,,,,,,60645,,205,205,,42.018076569166595,-87.70343450160998
10253260160000,,,,,,60645,,278,278,,42.01351216741139,-87.7047979234689
10254010510000,,,,,,60645,,203,203,,42.019137780115045,-87.69632905005247
10254040420000,,,,,,60645,,205,205,,42.01794354718043,-87.6952540194773
10261000460000,,,,,,60076,,517,517,,42.025971423142025,-87.72781714729136
10263090230000,,,,,,60076,,593,593,,42.01479101037582,-87.72158389657035
10272100140000,,,,,,60076,,205,205,,42.02324393284631,-87.73516893761324
10281090160000,,,,,,60053,,203,203,,42.02322499325156,-87.76309149509969
10284000240000,,,,,,60077,,203,203,,42.01851304602955,-87.75713065917837
10284260070000,,,,,,60077,,207,207,,42.01337997242762,-87.75404933243928
10303020430000,,,,,,60714,,295,295,,42.018554606955,-87.80236935934168
10312080410000,,,,,,60646,,590,590,,42.01146327109507,-87.78773404210544
10323020010000,,,,,,60646,,203,203,,42.00356824240449,-87.77943270721278
10331120460000,,,,,,60646,,203,203,,42.005113707493,-87.76661080470163
10333050240000,,,,,,60646,,205,205,,42.00266925479994,-87.7637150207968
10341070170000,,,,,,60712,,204,204,,42.00840897361123,-87.74645891483776
10341170060000,,,,,,60712,,205,205,,42.00553760126924,-87.74535383849252
10343040200000,,,,,,60712,,205,205,,42.004233743608985,-87.74268918747431
10344010540000,,,,,,60712,,203,203,,42.00363155699388,-87.73276068878809
10352040260000,,,,,,60712,,EX,EX,,42.00648301360665,-87.71488237548583
10213300331020,,,,,,60077,,299,299,,42.02678268306563,-87.75935028737167
10353200411005,,,,,,60712,,299,299,,41.99986337099547,-87.72219848865647
10354080290000,,,,,,60712,,205,205,,42.00147024540791,-87.71581893772785
12042110510000,,,,,,60018,,203,203,,41.99080595638378,-87.87427339951074
12111040341009,,,,,,60631,,299,299,,41.980462369330084,-87.84519322304075
12111040341023,,,,,,60631,,299,299,,41.980462369330084,-87.84519322304075
12111040341046,,,,,,60631,,299,299,,41.980462369330084,-87.84519322304075
12111190201010,,,,,,60656,,299,299,,41.97582528187369,-87.84085945466444
12111190201014,,,,,,60656,,299,299,,41.97582528187369,-87.84085945466444
12111190201031,,,,,,60656,,299,299,,41.97582528187369,-87.84085945466444
12112160180000,,,,,,60656,,203,203,,41.97752868334501,-87.83097796129513
10221000060000,,,,,,60076,,203,203,,42.040439944626506,-87.74476215443137
12121000330000,,,,,,60068,,203,203,,41.97925542265571,-87.82500098280299
12121130790000,,,,,,60656,,205,205,,41.97757555486855,-87.82386600317855
12121280170000,,,,,,60068,,203,203,,41.98013843226626,-87.82574145485236
12122290340000,,,,,,60656,,205,205,,41.97682656431421,-87.80987976003496
12123070280000,,,,,,60706,,203,203,,41.96913190747947,-87.82450971532471
12123190250000,,,,,,60706,,202,202,,41.97040239333363,-87.82023694001609
12123250070000,,,,,,60706,,207,207,,41.969338887255255,-87.82016586216658
12124000330000,,,,,,60706,,278,278,,41.973668544073604,-87.81590174037049
12124220130000,,,,,,60706,,203,203,,41.96860857568735,-87.8160579518011
12254090410000,,,,,,60707,,211,211,,41.92734182131451,-87.81405000949019
12131120280000,,,,,,60706,,203,203,,41.96361051884787,-87.82474411805276
12131140250000,,,,,,60706,,203,203,,41.96400237672273,-87.82228444222477
12133070050000,,,,,,60706,,202,202,,41.95739482160723,-87.81915127280863
12151050170000,,,,,,60176,,203,203,,41.95844128037703,-87.86249550233532
12151140060000,,,,,,60176,,202,202,,41.96206754809453,-87.86447904947649
12162140010000,,,,,,60176,,203,203,,41.95995461455614,-87.87557856298832
12163110650000,,,,,,60176,,278,278,,41.95394651468794,-87.87623589058819
12163130140000,,,,,,60176,,205,205,,41.954356820237024,-87.879186921697
12194001600000,,,,,,60131,,663,663,,41.946083615953555,-87.91223995403938
14211010341228,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
10362160170000,,,,,,60645,,202,202,,42.00828855154923,-87.69534292056352
10362280420000,,,,,,60645,,295,295,,42.0053024204135,-87.69520854601119
10362300390000,,,,,,60645,,100,100,,42.005304790149395,-87.69045757622197
10363070210000,,,,,,60645,,205,205,,42.00257294670574,-87.70495328022832
10363210250000,,,,,,60645,,315,315,,41.99795133606922,-87.70733148246792
10364310010000,,,,,,60645,,314,314,,41.99932837267443,-87.69079578682793
11183020020000,,,,,,60201,,212,212,,42.048273940979314,-87.68647620443092
11183240210000,,,,,,60201,,EX,EX,,42.043768598761815,-87.68154623248122
11191030351012,,,,,,60202,,299,299,,42.04044897798363,-87.684054291776
11192230191011,,,,,,60202,,299,299,,42.03413775133973,-87.67435912240349
10222030290000,,,,,,60076,,EX,EX,,42.039898493937535,-87.7293596936901
11194090390000,,,,,,60202,,206,206,,42.03176123557497,-87.67519237366014
11293000190000,,,,,,60626,,517,517,,42.019128331391336,-87.6692645454137
11293140180000,,,,,,60626,,206,206,,42.015297968202525,-87.66697724533405
11301040341004,,,,,,60202,,299,299,,42.02626142521756,-87.68201962269035
11301070351004,,,,,,60202,,299,299,,42.02378088661572,-87.68913388222113
11303071320000,,,,,,60645,,295,295,,42.018109151238356,-87.68682664180433
11303150130000,,,,,,60645,,EX,EX,,42.01574681407804,-87.68204390152863
11303150241007,,,,,,60645,,399,399,,42.01615665129588,-87.68271684180341
11304130321007,,,,,,60626,,299,299,,42.01665565951971,-87.67326948800115
11311110090000,,,,,,60645,,206,206,,42.009248693910685,-87.68318571384023
10224160200000,,,,,,60076,,202,202,,42.02964789398611,-87.73688897608186
11311240191006,,,,,,60645,,299,299,,42.006081089663034,-87.68236989189428
11313020781001,,,,,,60645,,299,299,,42.00226381914613,-87.68062558352948
11313020781003,,,,,,60645,,299,299,,42.00226381914613,-87.68062558352948
11313130371003,,,,,,60645,,299,299,,41.99930603905967,-87.68827929276164
11314160920000,,,,,,,,EX,EX,,41.999950527048455,-87.67231097596441
11314180070000,,,,,,60626,,203,203,,41.99879686603898,-87.67403249946317
11321100391008,,,,,,60626,,299,299,,42.01000954557151,-87.66327433659082
11321100391011,,,,,,60626,,299,299,,42.01000954557151,-87.66327433659082
11321200030000,,,,,,,,211,211,,42.006102439678536,-87.6696407498128
11323020080000,,,,,,60626,,206,206,,42.004442589232255,-87.66778806590212
10224170540000,,,,,,60076,,203,203,,42.02969059028824,-87.7361917301023
11323210150000,,,,,,60626,,211,211,,42.00068069436414,-87.66243293206118
11324000351016,,,,,,60626,,299,299,,42.005292330752454,-87.65833685992011
11324000371022,,,,,,60626,,299,299,,42.00493464199186,-87.65790714172847
12011170220000,,,,,,60068,,278,278,,41.98905957680292,-87.82463179571546
12012010100000,,,,,,60631,,203,203,,41.99610914853196,-87.81569964154089
12012210380000,,,,,,60631,,205,205,,41.99159712264344,-87.80795953763993
12021000090000,,,,,,60068,,206,206,,41.9950653493351,-87.84605016018234
12021230490000,,,,,,60068,,234,234,,41.988731711137895,-87.84525182792932
12213160570000,,,,,,60131,,241,241,,41.93950789045092,-87.88184585302375
12213200720000,,,,,,60131,,203,203,,41.93768996901567,-87.88292478404176
12213210380000,,,,,,60131,,234,234,,41.9370761495581,-87.88168011851236
12214050410000,,,,,,60131,,203,203,,41.940856773912174,-87.87334962893277
12214270020000,,,,,,60131,,497,497,,41.93793364323483,-87.87018051070007
12214270120000,,,,,,60131,,490,490,,41.93766011914252,-87.8692477239365
12232000110000,,,,,,60634,,202,202,,41.951392553825954,-87.83628964716176
12232170300000,,,,,,60634,,205,205,,41.947498964016575,-87.83443186399782
12232310310000,,,,,,60634,,212,212,,41.94532881915545,-87.82712450143302
12234140110000,,,,,,60634,,203,203,,41.94220925372001,-87.8298363624413
12234210130000,,,,,,60634,,203,203,,41.939976365036,-87.82974657688331
12242210450000,,,,,,60634,,203,203,,41.94702195225187,-87.8110658921253
12242310260000,,,,,,60634,,202,202,,41.94578558332991,-87.80859244101698
12243020250000,,,,,,60634,,202,202,,41.94337320841983,-87.82372597180813
12243150250000,,,,,,60634,,203,203,,41.94274831870487,-87.81704248790975
12243160170000,,,,,,60634,,202,202,,41.93968115373686,-87.82602150201917
12243240050000,,,,,,60634,,278,278,,41.93893827332475,-87.8259894480156
12244200130000,,,,,,60634,,203,203,,41.94111231040579,-87.81083438281645
12251000591006,,,,,,60707,,299,299,,41.937481661338666,-87.82590530026432
12251200110000,,,,,,60707,,202,202,,41.93400693191977,-87.82161899874137
12251300120000,,,,,,60707,,204,204,,41.9314253458439,-87.8183885782406
12253050320000,,,,,,60707,,203,203,,41.92981413424651,-87.81902957515537
14211010341243,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
12254230230000,,,,,,60707,,241,241,,41.92696669450152,-87.80671007102333
12262010410000,,,,,,60171,,EX,EX,,41.93685295154735,-87.83526272989232
12262060911026,,,,,,60171,,299,299,,41.93411962368846,-87.82702622674574
12263190240000,,,,,,60171,,203,203,,41.925043530176744,-87.83898221554549
12264170210000,,,,,,60171,,205,205,,41.92592534071832,-87.82917945639305
12264180581002,,,,,,60171,,299,299,,41.927107672754744,-87.82785360199625
12272170080000,,,,,,60171,,205,205,,41.932728504809575,-87.85099636545323
13022200530000,,,,,,60659,,EX,EX,,41.99587911609584,-87.71184565105258
13031090110000,,,,,,,,EX,EX,,41.99523005008755,-87.74642262454469
13042290400000,,,,,,,,EX,EX,,41.992905034967166,-87.7509052512277
13042290601026,,,,,,60646,,299,299,,41.99049609368647,-87.74894208885758
13042290601050,,,,,,60646,,299,299,,41.99049609368647,-87.74894208885758
13042290601055,,,,,,60646,,299,299,,41.99049609368647,-87.74894208885758
13044160030000,,,,,,60646,,205,205,,41.990974599399486,-87.75418353130861
13053130190000,,,,,,60646,,211,211,,41.988830134861814,-87.78090143382997
13053150510000,,,,,,60646,,211,211,,41.98743563257702,-87.78013530134207
13053240340000,,,,,,60646,,203,203,,41.98513337267205,-87.77834371078136
13054280080000,,,,,,60646,,517,517,,41.98342333490937,-87.77528759711466
13061100210000,,,,,,60631,,205,205,,41.994302236079776,-87.79925284482499
13062250080000,,,,,,60631,,202,202,,41.993461312890446,-87.78982428546995
10232070230000,,,,,,60076,,203,203,,42.03735643751671,-87.71787620202043
13064040350000,,,,,,60631,,203,203,,41.986719325822996,-87.79538926870615
13071090480000,,,,,,60656,,203,203,,41.97974975244302,-87.80616620016019
13072110070000,,,,,,60656,,205,205,,41.97962437433449,-87.79420741632244
13073100550000,,,,,,60656,,203,203,,41.97224151285181,-87.80626277286513
13081100090000,,,,,,60630,,202,202,,41.98082913747049,-87.78465887693058
13083140310000,,,,,,60630,,205,205,,41.971678480402076,-87.78760231512832
13091340580000,,,,,,60630,,203,203,,41.975887401201575,-87.76137730921315
13092070260000,,,,,,60630,,203,203,,41.980771357385436,-87.75061615912972
13092190090000,,,,,,60630,,203,203,,41.97592015655766,-87.75868139996831
13093070150000,,,,,,60630,,211,211,,41.97495135956916,-87.758542705407
14211010341252,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
13093160631008,,,,,,60630,,299,299,,41.971586190988376,-87.76688523017776
13093220431007,,,,,,60630,,299,299,,41.96953387907381,-87.76348141312424
13094010400000,,,,,,60630,,203,203,,41.9746107984423,-87.75403174691903
13094150100000,,,,,,60630,,202,202,,41.97230961116763,-87.74931306997479
13103010210000,,,,,,60630,,241,241,,41.974774570848965,-87.74648025448529
13104050290000,,,,,,60630,,203,203,,41.97265859219752,-87.73714608080296
13104060090000,,,,,,60630,,211,211,,41.972830750042,-87.73644082030515
13112000330000,,,,,,60625,,203,203,,41.98180936543131,-87.71526345979257
13114180320000,,,,,,60625,,EX,EX,,41.97146512139119,-87.71554113392659
13114210050000,,,,,,60625,,203,203,,41.971450354069596,-87.71187480597389
14211010341257,,,,,,60613,,299,299,,41.95413246468548,-87.64597277669625
13114250361011,,,,,,60625,,299,299,,41.97000997086034,-87.71672395173944
13121000260000,,,,,,60625,,517,517,,41.975989159301704,-87.70797276184184
13121190420000,,,,,,60625,,210,210,,41.977463673110215,-87.70082592080264
13122110411006,,,,,,60625,,299,299,,41.98066054915269,-87.6963631196313
13122110411007,,,,,,60625,,299,299,,41.98066054915269,-87.6963631196313
13122330170000,,,,,,60625,,206,206,,41.97614245684504,-87.69029717762164
13123030290000,,,,,,60625,,211,211,,41.97222955149868,-87.70771044070929
13123110300000,,,,,,60625,,203,203,,41.97092174570559,-87.70523039562069
13124180191003,,,,,,60625,,299,299,,41.97003544319866,-87.69471864777333
13132050401007,,,,,,60625,,299,299,,41.966903081270296,-87.69164988268744
10233010400000,,,,,,60076,,203,203,,42.03199297330458,-87.72646828093444
13132060150000,,,,,,60625,,211,211,,41.96774553283414,-87.69097146469842
13132260160000,,,,,,60625,,203,203,,41.96243602628693,-87.69764481122492
13134140471003,,,,,,60618,,299,299,,41.955964048218085,-87.68890438454756
13141050301009,,,,,,60625,,299,299,,41.96685920111592,-87.72030196236669
13141190240000,,,,,,60625,,203,203,,41.9641104132822,-87.71969851147118
13142160270000,,,,,,60625,,205,205,,41.9635357424808,-87.713564498938
13143120230000,,,,,,60618,,211,211,,41.958528301510746,-87.72320906684111
13144080390000,,,,,,60618,,211,211,,41.957836312230214,-87.71706254256912
13144210370000,,,,,,60618,,517,517,,41.95685632760703,-87.70845963993573
13144270360000,,,,,,60618,,202,202,,41.954388417922615,-87.7132825805313
10234080160000,,,,,,60076,,190,190,,42.030477174737236,-87.7120105294227
13151050440000,,,,,,60630,,203,203,,41.966788757832084,-87.74040678452744
13154070230000,,,,,,60641,,205,205,,41.957498578959594,-87.73594491678843
13162160260000,,,,,,60630,,203,203,,41.96361868513469,-87.7556474620817
13164040120000,,,,,,60641,,211,211,,41.95945160813312,-87.75521014928196
13164100050000,,,,,,60641,,203,203,,41.9586126187809,-87.7492565249536
13172000130000,,,,,,60630,,203,203,,41.967011387323026,-87.77656060708505
13172010470000,,,,,,60630,,211,211,,41.96744280882136,-87.77326140316534
12282240030000,,,,,,60131,,203,203,,41.932784277474646,-87.86745443981431
12284220060000,,,,,,60131,,203,203,,41.92811471397068,-87.86916608688064
12284220290000,,,,,,60131,,203,203,,41.92708141736935,-87.86859310249517
10104210400000,,,,,,60076,,234,234,,42.056123964265765,-87.73507050963904
12293020240000,,,,,,60164,,203,203,,41.92545404560039,-87.9025648450098
12304000120000,,,,,,60164,,590,590,,41.928619645205345,-87.91004130531026
12321090220000,,,,,,60164,,202,202,,41.916467421675804,-87.89922698024775
12322080040000,,,,,,60164,,202,202,,41.91800210665588,-87.89294024290105
12331230160000,,,,,,60164,,205,205,,41.916373571292596,-87.8779263208585
12363140110000,,,,,,60707,,203,203,,41.912079146336644,-87.82333324132748
12364000260000,,,,,,60707,,203,203,,41.91474994889795,-87.81538477078051
12364170040000,,,,,,60707,,203,203,,41.91201489573852,-87.81407605744077
13011130050000,,,,,,60659,,211,211,,41.99514751644992,-87.70284953568218
13011190430000,,,,,,60659,,295,295,,41.993772623299456,-87.70227566697004
10113210170000,,,,,,60201,,206,206,,42.05798353005284,-87.7181820443367
13012000310000,,,,,,60659,,203,203,,41.99615937735637,-87.69872487657514
13012030381004,,,,,,60659,,299,299,,41.99693187835798,-87.69509120390535
13012100390000,,,,,,60659,,241,241,,41.99516285491137,-87.6962535845836
